C.J. Miles,[],[],[],[],[],[],[],[],[],[],[],[],[],[],34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.4,2.7,5.0,9.1,9.9,12.8,9.1,11.2,9.9,13.5,11.8,10.7,10.0,,1.7,0.9,1.3,2.3,2.7,3.3,2.1,2.7,2.0,3.1,2.7,3.0,2.2,,0.7,0.7,0.9,1.5,1.7,1.7,1.2,1.0,1.0,1.1,1.0,0.6,0.8,,0.3,0.3,0.5,0.6,0.9,0.9,0.8,0.8,0.9,0.9,0.8,0.6,0.5,,0.1,0.1,0.1,0.2,0.3,0.5,0.3,0.3,0.3,0.4,0.5,0.3,0.3,,0.4,0.8,0.5,0.9,1.3,1.2,0.9,1.1,0.9,1.0,1.1,0.5,0.6,,0.25,0.219,0.39,0.352,0.341,0.322,0.307,0.384,0.393,0.345,0.367,0.413,0.361,,0.75,0.609,0.788,0.876,0.695,0.811,0.794,0.869,0.853,0.807,0.75,0.903,0.835,,0.368,0.345,0.479,0.459,0.429,0.407,0.381,0.415,0.435,0.398,0.409,0.434,0.379,,0.456,0.4,0.574,0.546,0.515,0.507,0.484,0.551,0.569,0.525,0.547,0.592,0.545,,-2.1,-6.7,0.4,-0.9,-1.1,-1.6,-1.7,-1.1,0.7,-0.3,-0.2,-0.5,-0.5,,0.3,-0.5,1.9,2.9,1.9,2.5,1.5,2.6,2.5,3.6,3.1,4.0,2.9,,0.076,-0.062,0.134,0.086,0.061,0.061,0.063,0.092,0.122,0.093,0.103,0.109,0.103,,0.0,-0.4,0.4,0.4,0.3,0.2,0.1,0.3,0.7,0.8,0.7,0.7,0.5,
Ricky Sanchez,[],[],[],[],[],[],[],[],[],[],[],[],[],[],35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ersan Ilyasova,[],[],[],[],[],[],[],[],[],[],[],[],[],[],36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.32,-1.11,-2.27,1.72,0.92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.1,10.4,9.5,13.0,13.2,11.2,11.5,10.4,13.1,10.9,,2.9,6.4,6.1,8.8,7.1,6.2,4.8,5.4,5.9,5.9,,0.7,1.0,0.9,1.2,1.6,1.3,1.0,0.9,1.7,1.3,,0.4,0.7,0.9,0.7,0.9,0.8,0.6,0.7,0.7,0.9,,0.3,0.3,0.4,0.7,0.5,0.1,0.3,0.4,0.3,0.4,,0.8,0.9,1.1,1.3,1.0,1.1,0.8,1.0,1.4,1.0,,0.365,0.336,0.298,0.455,0.444,0.282,0.389,0.371,0.353,0.36,,0.787,0.715,0.894,0.781,0.796,0.823,0.645,0.721,0.778,0.778,,0.383,0.443,0.436,0.492,0.462,0.409,0.472,0.424,0.431,0.452,,0.5,0.526,0.516,0.577,0.552,0.486,0.554,0.526,0.53,0.515,,-3.4,0.8,-0.2,2.0,1.8,-3.2,-0.2,0.1,0.7,-2.1,,1.0,5.8,3.8,6.4,6.7,1.6,4.0,4.4,3.3,1.1,,0.051,0.146,0.121,0.185,0.159,0.053,0.146,0.113,0.111,0.117,,-0.4,1.3,0.7,1.7,1.9,-0.5,0.6,1.0,1.0,0.0,
Ronny Turiaf,15.9,9.5,1.5,0.4,1.9,2.3,.286,.683,31.2,2.7,.571,25.8,2.5,2.3,4,37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1.38,-1.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.0,5.3,6.6,5.9,4.9,4.2,3.0,1.9,4.8,0.0,,1.6,3.6,3.9,4.6,4.5,3.2,4.1,2.3,5.6,0.5,,0.3,0.9,1.6,2.1,2.1,1.4,0.6,0.5,0.8,1.0,,0.1,0.2,0.4,0.4,0.5,0.5,0.8,0.3,0.3,0.0,,0.4,1.1,1.4,2.1,1.3,1.1,1.0,0.5,1.6,0.0,,0.3,0.7,0.9,0.9,1.2,0.6,0.8,0.4,0.8,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,0.556,0.664,0.753,0.79,0.474,0.622,0.591,0.365,0.42,,,0.5,0.549,0.474,0.508,0.582,0.632,0.576,0.505,0.598,,,0.537,0.586,0.539,0.559,0.574,0.648,0.597,1.0,0.567,0.485,,-2.2,0.2,1.1,1.7,0.4,2.0,1.4,2.3,1.2,-0.5,,0.4,3.1,4.2,3.6,1.4,3.2,0.8,0.1,0.7,1.1,,0.115,0.137,0.137,0.101,0.078,0.134,0.137,0.057,0.158,0.075,,0.0,0.6,1.1,1.6,0.5,1.2,0.2,0.1,0.2,0.3,
Travis Diener,19.7,3.9,7.0,1.3,0.0,2.5,.405,.838,34.0,2.0,.594,29.7,3.1,1.2,4,38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.8,3.8,6.9,3.7,0.7,,0.9,0.7,1.7,1.6,0.3,,0.7,1.3,3.8,2.2,0.9,,0.3,0.2,0.5,0.5,0.4,,0.0,0.0,0.1,0.1,0.0,,0.4,0.5,0.8,0.4,0.0,,0.439,0.36,0.318,0.39,0.143,,0.833,0.8,0.901,0.8,0.25,,0.42,0.425,0.37,0.413,0.2,,0.614,0.566,0.494,0.555,0.255,,-0.2,-2.6,-2.5,-0.5,-3.9,,0.6,0.7,2.5,1.9,0.0,,0.115,0.113,0.088,0.125,0.019,,0.1,0.0,-0.2,0.3,0.0,
Von Wafer,12.5,2.5,1.7,1.0,0.3,1.7,.396,.721,26.1,1.1,.572,24.4,2.0,0.5,2,39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.3,0.0,1.6,9.7,3.2,5.9,,0.5,0.0,0.7,1.8,0.8,1.4,,0.3,0.0,0.2,1.1,0.6,0.9,,0.2,0.0,0.1,0.6,0.3,0.3,,0.0,0.0,0.1,0.1,0.1,0.1,,0.1,0.0,0.4,0.9,0.3,1.1,,0.118,0.0,0.154,0.39,0.269,0.359,,0.75,,0.667,0.752,0.842,0.704,,0.158,0.0,0.279,0.447,0.421,0.452,,0.241,0.0,0.347,0.325,0.384,0.541,,-12.2,-41.1,-12.1,-14.5,-8.8,-1.5,,-0.3,0.0,-0.5,-0.4,-0.1,2.6,,-0.174,-1.068,-0.163,-0.231,-0.067,0.103,,-0.2,0.0,-0.4,-0.3,-0.1,0.2,
Monta Ellis,[],[],[],[],[],[],[],[],[],[],[],[],[],[],40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.40,1.92,0.58,-2.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.8,16.5,20.2,19.0,25.5,24.1,20.4,19.2,19.0,18.9,13.8,8.5,,2.1,3.2,5.0,4.3,4.0,3.5,3.4,3.9,3.6,2.4,3.3,2.8,,1.6,4.1,3.9,3.7,5.3,5.6,6.0,6.0,5.7,4.1,4.7,3.2,,0.7,1.7,1.5,1.6,2.2,2.1,1.5,2.1,1.7,1.9,1.9,1.1,,0.2,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.5,0.4,,1.2,2.9,2.1,2.7,3.8,3.2,3.1,3.1,3.2,2.5,2.5,1.8,,0.341,0.273,0.231,0.308,0.338,0.361,0.308,0.287,0.33,0.285,0.309,0.319,,0.712,0.763,0.767,0.83,0.753,0.789,0.796,0.773,0.788,0.752,0.786,0.727,,0.415,0.475,0.531,0.451,0.449,0.451,0.433,0.416,0.451,0.445,0.427,0.443,,0.486,0.545,0.58,0.503,0.517,0.536,0.509,0.516,0.493,0.493,0.532,0.509,,-3.1,-1.0,1.7,-3.3,-1.5,0.2,-0.6,-0.3,-1.2,0.8,0.0,-0.1,,0.5,4.0,9.0,0.2,1.3,6.0,2.6,1.5,1.1,4.6,4.9,3.6,,0.028,0.072,0.14,0.012,0.023,0.089,0.059,0.054,0.067,0.071,0.078,0.065,,-0.2,0.7,2.9,-0.3,0.3,1.8,0.8,0.6,0.2,2.2,1.5,1.3,
Roko Ukic,[],[],[],[],[],[],[],[],[],[],[],[],[],[],41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.2,3.1,,1.0,0.2,,2.1,0.9,,0.4,0.1,,0.0,0.0,,0.8,0.5,,0.177,0.25,,0.733,0.818,,0.38,0.467,,0.43,0.574,,-5.4,-5.7,,-0.4,0.2,,-0.019,0.101,,-0.8,-0.1,
Chris Taft,13.3,7.5,0.8,0.4,1.7,1.6,,.586,26.5,1.7,.586,24.8,2.3,2.5,2,42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.8,,2.1,,0.1,,0.1,,0.4,,0.1,,,,0.167,,0.605,,0.578,,-1.3,,0.5,,0.155,,0.0,
Mile Ilic,[],[],[],[],[],[],[],[],[],[],[],[],[],[],43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,,0.2,,0.0,,0.0,,0.0,,0.6,,,,,,0.0,,0.0,,-53.6,,-0.2,,-1.264,,-0.1,
Martynas Andriuskevicius,[],[],[],[],[],[],[],[],[],[],[],[],[],[],44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,,0.7,,0.0,,0.3,,0.0,,0.0,,,,,,0.0,,0.0,,0.1,,0.0,,0.155,,0.0,
Louis Williams,4.3,4.2,,,,,[],.488,,1.7,.498,,[],[],2,45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Erazem Lorbek,6.4,3.3,0.6,0.6,0.5,1.1,.462,.649,15.5,1.7,.587,22.3,1.4,1.5,1,46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bracey Wright,18.3,4.8,2.7,1.1,0.6,2.6,.329,.783,35.3,1.9,.542,30.4,2.2,1.2,3,47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.9,3.5,,2.6,1.1,,0.7,0.8,,0.1,0.5,,0.0,0.1,,1.1,0.3,,0.353,0.3,,0.875,0.722,,0.412,0.4,,0.534,0.493,,-6.1,-2.0,,0.2,0.3,,0.054,0.077,,-0.1,0.0,
Mickael Gelabale,[],[],[],[],[],[],[],[],[],[],[],[],[],[],48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.6,4.3,5.0,,2.5,1.5,2.8,,0.8,0.8,0.7,,0.3,0.3,0.4,,0.3,0.2,0.1,,0.7,0.7,0.4,,0.234,0.432,0.308,,0.805,0.778,0.875,,0.462,0.439,0.518,,0.535,0.509,0.605,,-2.3,-3.6,-0.1,,1.3,0.2,1.5,,0.05,0.021,0.114,,-0.1,-0.2,0.3,
Andray Blatche,[],[],[],[],[],[],[],[],[],[],[],[],[],[],49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.2,3.7,7.5,10.0,14.1,16.8,8.5,10.3,11.2,,1.3,3.4,5.2,5.3,6.3,8.2,5.8,5.1,5.3,,0.3,0.7,1.1,1.7,2.1,2.3,1.1,1.0,1.5,,0.2,0.3,0.6,0.7,1.0,1.5,0.8,1.0,1.0,,0.2,0.6,1.4,1.0,0.9,0.8,0.7,0.7,0.5,,0.4,0.9,1.4,1.6,2.2,2.7,1.4,1.5,1.5,,0.231,0.148,0.231,0.238,0.295,0.222,0.286,0.136,0.278,,0.833,0.612,0.695,0.704,0.744,0.777,0.673,0.685,0.742,,0.388,0.437,0.474,0.471,0.478,0.445,0.38,0.512,0.476,,0.45,0.471,0.512,0.508,0.519,0.497,0.415,0.547,0.532,,-4.4,-2.4,0.5,-1.5,0.6,-0.5,-5.1,2.3,0.1,,0.1,0.5,3.0,1.4,3.4,2.4,-0.1,4.9,3.7,,0.026,0.033,0.085,0.039,0.073,0.053,-0.011,0.153,0.109,,-0.1,-0.1,1.0,0.2,1.5,0.8,-0.5,1.7,0.8,
Ryan Gomes,21.6,8.2,3.2,1.5,0.2,2.5,.380,.770,37.5,1.6,.583,,3.7,1.3,4,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.6,12.1,12.6,13.3,10.9,7.2,2.3,1.2,,4.9,5.6,5.8,4.8,4.6,3.3,1.9,0.8,,1.0,1.6,1.8,1.6,1.6,1.6,0.4,0.2,,0.6,0.7,0.8,0.8,0.8,0.8,0.5,0.0,,0.1,0.2,0.1,0.3,0.2,0.2,0.0,0.0,,0.9,1.4,1.2,1.6,1.3,0.7,0.5,0.2,,0.333,0.381,0.33,0.372,0.372,0.341,0.138,0.0,,0.752,0.811,0.83,0.807,0.825,0.718,0.727,,,0.487,0.467,0.457,0.431,0.447,0.41,0.326,0.375,,0.548,0.534,0.539,0.518,0.528,0.504,0.371,0.375,,-1.9,-1.2,-0.3,-1.3,-1.7,-1.1,-5.4,-9.6,,3.1,4.2,4.8,2.5,2.4,2.5,-0.2,0.0,,0.108,0.089,0.096,0.046,0.052,0.057,-0.021,-0.039,,0.1,0.5,1.1,0.5,0.2,0.5,-0.4,-0.1,
Robert Whaley,5.8,2.5,0.6,0.3,0.4,1.1,.000,.660,13.0,2.1,.396,31.5,-0.6,0.7,1,51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.1,,1.9,,0.7,,0.3,,0.3,,0.6,,,,0.5,,0.404,,0.411,,-3.5,,0.0,,0.004,,-0.1,
Axel Hervelle,[],[],[],[],[],[],[],[],[],[],[],[],[],[],52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Orien Greene,4.3,2.6,2.8,1.6,0.3,1.6,.280,.700,21.4,2.5,.493,,0.6,3.0,6,53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.2,1.5,0.9,1.0,,1.8,1.1,0.9,0.0,,1.6,0.5,0.4,0.3,,1.0,0.4,0.4,0.3,,0.1,0.1,0.1,0.0,,1.4,0.7,1.0,0.0,,0.225,0.182,0.0,,,0.662,0.6,,0.5,,0.395,0.371,0.273,0.5,,0.449,0.432,0.273,0.521,,-3.4,-4.0,-9.8,2.4,,-0.3,-0.2,-0.2,0.0,,-0.013,-0.034,-0.18,0.293,,-0.4,-0.1,-0.1,0.0,
Dijon Thompson,18.4,7.9,2.3,1.5,0.3,3.3,.374,.787,34.6,2.2,.573,27.1,2.7,1.4,4,54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.8,2.8,,1.1,1.3,,0.1,0.3,,0.3,0.0,,0.1,0.0,,0.2,0.2,,0.364,0.0,,1.0,0.833,,0.44,0.4,,0.541,0.482,,-1.1,-7.0,,0.1,0.1,,0.146,0.064,,0.0,-0.1,
Lawrence Roberts,16.0,9.3,1.4,1.7,1.2,2.1,.306,.681,30.3,2.6,.510,27.7,2.1,4.5,6,55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.5,5.2,,1.5,4.8,,0.2,0.6,,0.2,0.7,,0.1,0.2,,0.2,0.7,,0.0,0.0,,0.478,0.725,,0.455,0.452,,0.471,0.533,,-1.4,-1.4,,0.5,2.0,,0.144,0.099,,0.0,0.1,
Amir Johnson,7.0,3.3,5.7,1.0,0.1,2.3,.292,.540,33.1,2.4,.443,14.5,0.4,1.4,4,56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.61,1.83,2.95,3.80,1.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.7,5.9,3.6,3.5,6.2,9.6,7.1,10.0,10.4,9.3,7.3,6.5,4.6,,1.3,4.6,3.8,3.7,4.8,6.4,6.4,7.5,6.6,6.1,6.4,4.6,4.5,,1.0,0.4,0.5,0.3,0.6,1.1,1.2,1.5,1.5,1.6,1.7,1.8,1.6,,0.0,0.6,0.4,0.3,0.5,0.7,0.5,1.0,0.7,0.6,0.7,0.6,0.6,,0.7,1.6,1.3,1.0,0.8,1.2,1.1,1.4,1.1,0.8,1.1,0.8,0.6,,1.3,1.1,0.6,0.5,0.8,1.0,1.5,1.4,1.6,1.5,1.2,1.0,0.7,,0.667,0.0,,,0.0,0.0,0.4,0.385,0.303,0.413,0.233,0.409,0.313,,1.0,0.786,0.673,0.657,0.638,0.788,0.69,0.727,0.636,0.612,0.57,0.67,0.612,,0.7,0.545,0.558,0.595,0.623,0.568,0.576,0.554,0.562,0.574,0.585,0.576,0.538,,0.85,0.6,0.584,0.608,0.639,0.608,0.6,0.591,0.592,0.603,0.602,0.628,0.575,,2.5,2.7,4.3,1.1,2.1,2.7,2.2,3.6,2.6,1.8,3.0,2.2,2.9,,0.2,0.5,3.0,2.7,4.5,5.6,4.0,7.3,6.3,5.1,5.9,5.0,4.1,,0.208,0.183,0.19,0.142,0.15,0.146,0.122,0.151,0.136,0.124,0.158,0.149,0.169,,0.0,0.1,1.2,0.7,1.5,2.2,1.6,3.3,2.6,1.9,2.3,1.7,1.5,
Marcin Gortat,[],[],[],[],[],[],[],[],[],[],[],[],[],[],57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.12,2.46,1.82,-0.07,-0.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.0,3.8,3.6,10.2,15.4,11.1,13.2,12.2,13.5,10.8,8.4,,2.7,4.5,4.2,7.9,10.0,8.5,9.5,8.7,9.9,10.4,7.6,,0.3,0.2,0.2,0.9,0.9,1.2,1.7,1.2,1.4,1.5,1.8,,0.2,0.3,0.2,0.5,0.7,0.7,0.5,0.6,0.6,0.5,0.5,,0.2,0.8,0.9,1.1,1.5,1.6,1.5,1.3,1.3,0.7,0.7,,0.3,0.4,0.6,1.0,1.4,1.6,1.6,1.2,1.6,1.5,1.2,,,1.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,,,0.667,0.578,0.68,0.725,0.649,0.652,0.686,0.703,0.705,0.648,0.675,,0.471,0.567,0.533,0.561,0.555,0.521,0.542,0.566,0.567,0.579,0.518,,0.491,0.578,0.563,0.594,0.562,0.598,0.578,0.543,0.568,0.587,0.592,,-0.8,0.6,-0.5,0.7,1.7,0.5,2.0,-0.6,1.0,1.8,1.2,,0.1,3.3,3.4,6.4,1.3,5.1,7.6,3.4,8.1,8.6,7.3,,0.158,0.202,0.151,0.152,0.157,0.151,0.172,0.086,0.146,0.168,0.156,,0.0,0.5,0.4,1.4,0.4,1.0,2.1,0.7,2.0,2.4,1.8,
Uros Slokar,[],[],[],[],[],[],[],[],[],[],[],[],[],[],58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.9,,0.7,,0.1,,0.1,,0.1,,0.5,,0.5,,0.692,,0.538,,0.599,,-7.0,,0.1,,0.042,,-0.1,
Cenk Akyol,[],[],[],[],[],[],[],[],[],[],[],[],[],[],59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alex Acker,16.6,6.5,3.7,1.3,0.5,2.6,.431,.858,37.2,1.9,.564,22.2,2.5,1.5,3,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.8,2.9,,1.0,1.0,,0.8,0.5,,0.2,0.2,,0.0,0.2,,0.8,0.3,,0.2,0.35,,,0.5,,0.25,0.395,,0.281,0.448,,-12.3,-6.0,,-0.2,0.0,,-0.23,-0.011,,-0.1,-0.2,
Andrea Bargnani,[],[],[],[],[],[],[],[],[],[],[],[],[],[],1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.44,-5.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.6,10.2,15.4,17.2,21.4,19.5,12.7,13.3,14.8,6.6,,3.9,3.7,5.3,6.2,5.2,5.5,3.7,5.3,4.4,2.1,,0.8,1.1,1.2,1.2,1.8,2.0,1.1,1.1,1.6,0.4,,0.5,0.3,0.4,0.3,0.5,0.6,0.6,0.3,0.1,0.1,,0.8,0.5,1.2,1.4,0.7,0.5,0.7,1.2,0.9,0.2,,1.6,1.1,1.7,1.5,2.3,2.2,1.5,1.4,1.4,0.6,,0.373,0.345,0.409,0.372,0.345,0.296,0.309,0.278,0.366,0.188,,0.824,0.84,0.831,0.774,0.82,0.873,0.844,0.824,0.813,0.825,,0.427,0.386,0.45,0.47,0.448,0.432,0.399,0.442,0.454,0.455,,0.546,0.495,0.559,0.552,0.533,0.538,0.482,0.51,0.527,0.5,,-1.7,-3.0,-0.8,-0.8,-2.7,-0.8,-4.3,-2.4,-3.7,-7.9,,1.9,1.4,3.9,4.2,2.5,2.2,0.1,1.5,0.9,0.2,,0.057,0.036,0.076,0.072,0.052,0.104,0.007,0.058,0.058,0.013,,0.1,-0.5,0.7,0.8,-0.4,0.3,-0.6,-0.1,-0.3,-0.9,
LaMarcus Aldridge,15.0,9.2,0.5,1.4,2.0,1.6,,.646,33.7,2.5,.589,21.1,3.4,5.3,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.12,4.06,2.15,0.96,3.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.0,17.8,18.1,17.9,21.8,21.7,21.1,23.2,23.4,18.0,17.3,23.1,,5.0,7.6,7.5,8.0,8.8,8.0,9.1,11.1,10.2,8.5,7.3,8.5,,0.4,1.6,1.9,2.1,2.1,2.4,2.6,2.6,1.7,1.5,1.9,2.0,,0.3,0.7,1.0,0.9,1.0,0.9,0.8,0.9,0.7,0.5,0.6,0.6,,1.2,1.2,1.0,0.6,1.2,0.8,1.2,1.0,1.0,1.1,1.2,1.2,,0.7,1.7,1.5,1.3,1.9,2.0,1.9,1.8,1.7,1.3,1.4,1.5,,0.0,0.143,0.25,0.313,0.174,0.182,0.143,0.2,0.352,0.0,0.411,0.293,,0.722,0.762,0.781,0.757,0.791,0.814,0.81,0.822,0.845,0.858,0.812,0.837,,0.503,0.484,0.484,0.495,0.5,0.512,0.484,0.458,0.466,0.513,0.477,0.51,,0.533,0.523,0.529,0.535,0.549,0.56,0.53,0.507,0.528,0.565,0.532,0.57,,-0.9,0.8,1.9,1.6,2.4,2.4,0.8,0.3,0.3,1.8,1.0,3.3,,3.4,6.2,9.5,8.8,11.1,7.0,7.2,7.5,8.6,10.1,7.2,10.9,,0.118,0.113,0.151,0.145,0.166,0.169,0.124,0.144,0.165,0.215,0.149,0.209,,0.4,1.8,3.0,2.6,3.5,2.2,2.0,1.5,1.4,2.2,1.8,3.3,
Adam Morrison,28.1,5.5,1.7,1.1,0.3,2.3,.428,.772,36.5,2.0,.605,,5.5,1.2,3,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.8,4.0,2.4,,2.9,1.5,1.0,,2.1,0.8,0.6,,0.4,0.2,0.1,,0.1,0.1,0.1,,1.7,0.6,0.3,,0.337,0.333,0.238,,0.71,0.739,0.625,,0.376,0.359,0.376,,0.45,0.448,0.452,,-5.5,-5.5,-5.3,,-1.5,0.0,0.1,,-0.03,0.001,0.004,,-2.0,-0.6,-0.6,
Tyrus Thomas,12.3,9.2,1.3,1.0,3.1,1.8,1.000,.657,25.9,2.6,.627,21.7,2.9,4.3,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.2,6.8,10.8,9.4,10.2,5.6,4.8,2.0,,3.7,4.6,6.4,6.2,5.5,3.7,2.3,0.0,,0.6,1.2,1.0,1.0,0.7,0.6,0.7,0.5,,0.6,0.6,1.2,1.2,0.7,0.7,0.5,0.0,,1.1,1.0,1.9,1.6,1.6,1.1,0.6,0.0,,1.3,1.0,1.6,1.7,1.6,1.0,0.7,0.0,,0.0,0.167,0.333,0.0,0.0,0.333,0.375,,,0.606,0.741,0.783,0.686,0.787,0.759,0.839,1.0,,0.475,0.423,0.451,0.462,0.471,0.367,0.353,1.0,,0.521,0.486,0.525,0.511,0.523,0.499,0.536,0.418,,0.1,-0.7,0.2,0.1,0.9,-0.9,-1.2,-5.4,,2.2,2.4,4.6,2.6,1.4,1.2,1.8,-0.6,,0.11,0.088,0.101,0.103,0.101,0.106,0.103,-0.029,,0.5,0.5,1.2,0.6,0.5,0.1,0.2,-0.9,
Shelden Williams,18.8,10.7,1.1,1.7,3.8,2.5,.333,.744,33.3,3.2,.629,25.8,4.6,4.5,4,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.5,4.0,4.1,3.7,4.5,4.6,,5.4,3.2,3.4,2.7,4.6,6.0,,0.5,0.3,0.3,0.4,0.5,0.6,,0.6,0.3,0.5,0.2,0.4,0.8,,0.5,0.3,0.4,0.4,0.4,0.7,,1.2,0.5,0.8,0.6,0.7,1.1,,0.5,0.0,0.0,0.0,,,,0.764,0.676,0.73,0.765,0.773,0.731,,0.455,0.434,0.446,0.521,0.468,0.478,,0.518,0.494,0.445,0.538,0.503,0.521,,-3.6,-5.0,-5.1,-4.9,-5.4,-6.5,,2.2,1.2,0.5,0.7,0.5,0.1,,0.07,0.072,0.06,0.087,0.048,0.014,,-0.6,-0.6,-0.3,-0.3,-0.4,-0.3,
